,MT,R1,R2*,ISOVF,ICVF,OD,MD,FA,g-ratio
0,0.8004165837723923,628.1248614183087,0.012658112678823798,0.196710341999952,0.2785852859315094,0.1752234447451932,0.0012771102956437492,0.25477288428581557,0.6776818030421962
1,0.8530418602365387,663.7787047692203,0.014022262246792537,0.18402912137948463,0.3196077169990412,0.1924963283862347,0.0012127824664607666,0.2727632924784193,0.6885811369006647
2,0.9850836505074401,728.2871367294362,0.01615160508304251,0.19040716718892298,0.36927606146433134,0.2067604306834672,0.0011678520058570779,0.30087536435488366,0.6867413246001347
3,1.2297556351989076,841.9184859954539,0.018812465074679756,0.1526956388200366,0.43362673731601076,0.20451745905771102,0.0010398192302422471,0.35218524935429024,0.681785975986548
4,1.3701142263370942,904.6959922017223,0.02026739681493385,0.13031195254104314,0.4804706775841989,0.20490580367924216,0.0009579899128879452,0.388382203521954,0.6834895811352475
5,1.4388643497149927,934.1698686227741,0.020968353903784976,0.11797237978781014,0.5133580191292073,0.20614209716430307,0.00090809968648034,0.41283870451848376,0.6877273332967503
6,1.4720249654689985,947.2107429359814,0.02126555118734743,0.1100596248113168,0.5341929233672776,0.20817824010391098,0.0008765725531713724,0.4271246378523187,0.6912741771338297
7,1.4897363730977726,953.571730348485,0.02137159132320791,0.10474183903916438,0.547021252610797,0.21123468355908476,0.0008565269585213776,0.4342643947602844,0.6936991975676527
8,1.5032490016560176,939.5711597827891,0.021336791396455314,0.0662047057787917,0.5413298538844399,0.27186952928976454,0.0007945223912331429,0.38969904690480484,0.6994782020515693
