9.249290499781663843e-01,7.765917076661228435e-01,2.454347025990073206e-01,8.747823796555434517e-02,1.014613059089447024e-02,2.071576253276138924e-01,3.252060737320730532e-01,3.771343243028706937e-01,9.246482401766066561e-02,2.204412082227551195e-01,2.587055132619110465e-01,1.260261804450640288e-01,7.916075611159927028e-02,2.313833612473994716e-01,1.174286642810502546e-01,2.023887744646827580e-01,2.453864365542310910e-01,6.864286803211030463e-01
8.802135767435652625e-01,2.758343661039125982e-01,5.542387412934223212e-01,6.927224351519158940e-01,3.319155249349586279e-01,2.938585805674139850e-01,6.838354811436672120e-01,6.962994911433956213e-01,3.404677819852495735e-01,2.181318770695137021e-01,3.574984076668347721e-01,1.720660135999919904e-01,7.349366901414591258e-01,1.869536628038199477e-01,9.178015841076989090e-02,4.492692428456643294e-01,3.173478796727603468e-01,5.356521527905520191e-02
9.383333276193888128e-01,8.326862162516757149e-01,3.221154951933639099e-01,3.700099149777255625e-01,5.356242858009685470e-01,6.231726033839928014e-02,4.846361129263033196e-01,4.453283834350995063e-01,4.833108121562621484e-01,5.395674754026078546e-01,3.289930548469576221e-01,2.681997478795173917e-01,5.098424945750996695e-01,3.867429042761714730e-01,4.611845597384612305e-01,3.734469597555477027e-01,2.816218862618475871e-01,6.864957714872961247e-01
9.139073424043874239e-01,8.120306205943121913e-01,8.646573935290726709e-01,5.926588533878192067e-01,6.321993509136346612e-01,3.531659252791161663e-01,1.951068075079699093e-01,4.356124600867373742e-01,4.729711165441442544e-01,2.638978120692396789e-01,2.204140852491350278e-01,7.736851777563801269e-01,5.590427327496313437e-01,3.561299467788654471e-01,5.897779476058225695e-02,6.832205868956806594e-01,1.101191815323366609e-02,1.055125089909481756e-01
9.190772843893146860e-01,8.604705747250802617e-01,6.022351781626720246e-01,1.783930915618084090e-01,6.687380933933082527e-01,3.845995282492124523e-01,7.392682104677900101e-01,1.681624310785426180e-01,5.929247026961660394e-01,2.197989403848213119e-01,3.081877166475412988e-01,2.012487028881759787e-01,5.760369190280296287e-02,1.879223563349919149e-02,2.181473409396089691e-01,1.961622252899951346e-01,1.146482113166193834e-01,2.667629563468713882e-02
8.809827192577760480e-01,1.784002890330874391e-01,1.114562162045849986e-01,3.280561625579259122e-01,1.107325101789670002e-01,3.588055219899391468e-01,2.097668821412549973e-03,1.512446303293103755e-02,2.261121043874346204e-01,5.319679989069229231e-01,4.005228898540810767e-01,2.688450328714941384e-01,2.619238624422082218e-01,3.940577942677152556e-01,4.917761527414403755e-01,4.104138031344372467e-02,4.026498719707145013e-01,9.474737392722742957e-02
7.828764282419671261e-01,8.257016486792684296e-01,2.868614948466102210e-01,8.052996985800142671e-02,3.520712891222850804e-01,4.983072805548659501e-01,5.427550559037442462e-02,1.372800032886827559e-01,1.302783067389717830e-01,1.261404711563053338e-01,2.277478093063950715e-01,3.429309195110687991e-01,4.848705439515176713e-02,3.638373965774668178e-02,1.142878265695549400e-01,2.104199247988835786e-01,1.046602934659206230e-01,1.276976535591511919e-01
9.135863718472561068e-01,2.141864254755531660e-01,3.933678526219603344e-01,1.329043632211634463e-01,2.675546787705833096e-01,2.420936363071331532e-01,1.866646273829783778e-02,1.045586188024498625e-01,4.239361715022914590e-01,7.562367458021666822e-02,1.456230212791785085e-02,3.556568695947697201e-01,2.103763685231653177e-02,2.503128280521227378e-01,3.683552651142852907e-01,6.842470049611541760e-02,4.039712707520913826e-01,5.879901990089310138e-01
9.401495493685018134e-01,7.036377051308714270e-01,3.776056295523456674e-01,2.130046500040898017e-01,3.525655122616823678e-01,6.506308229463104720e-01,2.458752397718413363e-01,2.353031674831546072e-01,2.207838843407806118e-01,2.646658554753303361e-01,6.339530670252103983e-02,3.606669197736411814e-01,1.242494574617065695e-01,1.369404875133806432e-01,3.308367387925059133e-01,3.230491928994423390e-01,4.417618139244724462e-01,1.937541620249442487e-01
9.153695495187545994e-01,1.108359629899491605e-01,1.035041076691650408e-01,6.699405453392790477e-01,8.993068511730101244e-02,2.697933216470398965e-01,3.764311470070778043e-01,6.187327145642526061e-01,3.328696079662239460e-01,4.989941918720018355e-01,2.646759971910225273e-01,4.221663398913214071e-01,1.091902600818561025e-01,3.195244617315693980e-01,3.838707250473830657e-01,3.859596414207994708e-01,3.122956789067906636e-01,4.611167446817877602e-01
9.465640698286136301e-01,5.873849471490045770e-01,1.875325533598221350e-01,1.815942714206073005e-01,1.329880098784816111e-01,5.118303654035445405e-01,3.618313135687249715e-02,2.204895515776527370e-01,3.136611989828687053e-01,1.976457046397903095e-02,8.866369882412505898e-02,1.085714514161760097e-01,4.147877089627633462e-01,6.530507872971419436e-01,6.572237428418481464e-02,1.370328459736316895e-01,1.594133672755101705e-01,2.263799501018708138e-01
9.171518189007824562e-01,5.192318203208867722e-01,5.926980569448052627e-01,7.027074011541873944e-01,6.493401215970669993e-01,1.187800009746280000e-01,4.897598468536685234e-01,1.405833555560871972e-01,1.522843786095819663e-01,1.127480064521308861e-01,4.901477045308792468e-01,5.972398039329293584e-02,1.902399396005264448e-02,8.128566322655560172e-02,2.118836564483761731e-01,1.594898393692467664e-01,4.305349555866645472e-01,2.594625595181223043e-01
8.850474288880690876e-01,5.869283786608079367e-01,3.650893195995942864e-01,1.459182593591877575e-01,3.342311408918710591e-01,2.881132955892669045e-01,2.675105281774415866e-01,6.259061579335947201e-01,4.664410661852268908e-02,5.850713112409445804e-01,1.958816145331210568e-01,2.064581273568444342e-01,9.310517907761263479e-02,2.280467011935990163e-01,6.174088818297437387e-01,1.831995376615352389e-01,1.478991265237850072e-01,2.450215395877186619e-02
9.032214390663166892e-01,5.820450144177332641e-01,5.134183234894058590e-01,1.829348052673617775e-01,2.746458400829152047e-01,5.724419829261254700e-01,3.532537603746149779e-01,7.743787672679502965e-02,3.502211502617678107e-01,1.175612891706481616e-01,4.964076372368720902e-01,5.214803139090246065e-01,5.527086683394667466e-01,5.178365296119330496e-01,9.707931616234234673e-02,5.657286037932843792e-01,1.480790281733731228e-01,5.682122204125431564e-01
9.054341218752617326e-01,5.222638602094453741e-01,4.253209791437153053e-01,5.268097052637501498e-01,1.190107875738423276e-01,1.669563416436382619e-01,3.080776224768598803e-01,1.469801244059570910e-01,1.966875031492437420e-01,5.133014283053947135e-01,3.466421399863792857e-02,2.858276799353222097e-01,3.255862582184887444e-01,4.299275887458873235e-01,1.402876304415759945e-01,5.575632595578003947e-01,4.628105634760891762e-01,3.526015869091714272e-02
9.211694689348109977e-01,8.381081116917805662e-01,6.396875677760384127e-01,1.925474078499784525e-01,3.936756336983000537e-01,1.847434298052869628e-01,1.839824334068375922e-01,1.090154944206154636e-01,2.480394832725629495e-01,6.596767273831664891e-02,2.837299647806648117e-01,6.486376586897114882e-02,1.487170891875585488e-01,2.846053939394639354e-01,1.657420660546284064e-01,5.429496505918689486e-01,1.675826978915256338e-01,3.434107840097005426e-01
9.219385550249332706e-01,8.721849669674907046e-01,8.134760722517841991e-01,5.226483840942630632e-01,6.404585973651314434e-01,5.651484570811685648e-01,4.735913858863560200e-01,6.432970560644130087e-01,1.485198336270648900e-01,3.485338573216907876e-01,2.029209693326485681e-02,4.478165406881971511e-01,6.813404922448992873e-02,4.233927561918554572e-01,4.275512305094029131e-01,2.042286112036405601e-02,2.520209392580619046e-01,3.654906398022089720e-01
8.108748503251903550e-01,4.407294352291731276e-01,6.022950189822104949e-01,4.317581125536086861e-01,4.937783865428151397e-01,3.236139291091793546e-01,6.883607397686698770e-02,2.653610532068569798e-04,2.067902274167617710e-02,1.449720521508945925e-01,2.698718094478105289e-01,4.494962056798622596e-01,2.553467903462156019e-01,3.696043111830271122e-01,8.900312041399142948e-02,2.138974418841566583e-01,3.454906433933156995e-01,1.395690339557791593e-01
9.479581315117113771e-01,6.651360465164936064e-01,6.979690161534671811e-01,7.519122078478043258e-01,8.300728084758627334e-01,4.775390971607192392e-01,3.091442638233690143e-01,3.444613825704531118e-01,4.112796049600214165e-01,3.233880426251704576e-01,3.297714223200701872e-02,8.566856346322345231e-03,8.728252375749766256e-02,1.805787983134829189e-01,1.329285562776437273e-02,4.278049331682540757e-01,4.959200592991703793e-01,1.455532327638934809e-01
9.433220432401389077e-01,7.782217869660404963e-01,5.689037230994293814e-01,4.209931002807245637e-01,2.293204770587303765e-01,1.041610969016705524e-02,3.443573394714805613e-01,2.428730067389811009e-01,2.304392010453128470e-01,7.281267725041032368e-02,4.083467654670503433e-01,2.095939754552400835e-01,1.151036793370568134e-01,1.922469144153707843e-01,6.414950824384292594e-02,7.895940048177552129e-02,1.665526183382683711e-01,3.275855467013454730e-02
9.566413475958475132e-01,8.541253886410532514e-01,8.832310529952125400e-01,7.769348464878621519e-01,7.773816048722559380e-01,3.932798594443739360e-01,8.210261296710971712e-02,4.710744349293573552e-01,4.112535059510873947e-01,8.445606505827608912e-02,5.587564067687635916e-01,1.004487450425032707e-01,4.541945950201243809e-01,2.265314170779103298e-01,6.769220894863710036e-01,2.658422372320108362e-01,3.900160218754648578e-01,3.349148772336334456e-01
8.386644296315431957e-01,5.482533908176917548e-02,1.124948127920397251e-01,5.635208441614715236e-01,7.147058830915230532e-01,7.445449630602409830e-01,8.308513316046746144e-01,6.359780451584028382e-01,4.655462709484448069e-01,3.067429453828319219e-01,3.435840251449237548e-01,2.644065134408602469e-01,2.340635820955849211e-01,1.220558654681936916e-01,4.961590918516267656e-01,9.595483278430366747e-02,2.562081389667734688e-01,1.309827510427554464e-01
8.948299515982937047e-01,6.249905377244585614e-01,5.987094912076780240e-01,7.067654998616754725e-01,2.494978854266882984e-01,2.787191004612279976e-01,4.399167329866688486e-02,5.271806128704700223e-01,1.567210470412242276e-02,2.625026466992805840e-01,4.638353012855619961e-01,2.237283100679680337e-01,5.682382153589702473e-02,1.147495187580444831e-01,1.973590829855587647e-01,8.854433052799245973e-02,1.225677249563971311e-01,1.455262287711368008e-01
9.460528954104424626e-01,9.207458362418082798e-01,8.565934990976328267e-01,1.560541932339272742e-01,3.402139866486061370e-01,1.465837186268088566e-01,4.854916646529406354e-01,6.938159300066620849e-01,1.938177877889174228e-01,2.220761059231565748e-01,3.159902100229007305e-01,2.966386985747185290e-01,1.360954871007839517e-01,3.522827539320244616e-01,1.757704712191356378e-01,4.966031086984529219e-02,1.555182576632600788e-01,4.594540348113619332e-01
9.291047197492647847e-01,6.237580235285481445e-01,7.641815800318960683e-01,7.550227760040441050e-01,1.043984952892779150e-01,3.787042454802090341e-01,6.443617273932985556e-01,2.609990882599533824e-01,5.549422753245584206e-01,4.536306505262283073e-01,5.744281894803046074e-01,2.657486467287920595e-01,5.000549225158256172e-01,2.926878817688726153e-01,3.985109778704979538e-02,1.953546813578525831e-01,2.335636650068080578e-02,1.892835825694660565e-02
9.679836842403019004e-01,6.911743674075075949e-01,7.126669994646995798e-01,6.521018851362485602e-01,3.339604643989226296e-01,3.711484718180129705e-01,2.704383360158237881e-01,4.649334664468594003e-01,3.008792229024673248e-02,3.669806638368575125e-01,6.580561873082542423e-02,7.463934900170440812e-02,1.127691765041245880e-01,2.663358479818079272e-01,5.164771376514079027e-01,1.826284485796275947e-01,3.504257572758264633e-02,6.905807985222270906e-01
9.616961108935503377e-01,1.206710251812433549e-01,6.711417082617410212e-01,8.621346140382364631e-02,1.568336460568559021e-01,1.005971247220135839e-01,6.659722251406917648e-01,6.612296188029797017e-01,3.302134484716371388e-01,1.913388447904268430e-01,5.499680480077381167e-02,1.000337421275110106e-01,5.975647282357047230e-01,1.918977987135633556e-01,1.400621276571111518e-01,6.781016492780522764e-02,8.143741656486450098e-02,2.839684253348563892e-01
8.971252091874554191e-01,8.685463726149547092e-01,5.830924844561942155e-01,5.396517520204660023e-01,8.247997464595077100e-01,5.013734188038703188e-01,2.512235499027429264e-02,6.810341168425784186e-01,2.359290128759285732e-01,6.091577978761129053e-01,1.424318611810407864e-01,1.743489108597667259e-01,2.443813926991183494e-01,1.274063127174688281e-01,2.859656002058401647e-01,2.994182891179170136e-01,8.202227789847049699e-02,5.765769707737199434e-01
8.982248942143227222e-01,6.318405804559173999e-01,1.166033349400841593e-02,9.297981083266676841e-03,6.284840935541434748e-01,1.431761550292814655e-01,2.299782481931304801e-02,5.222787038337591004e-02,4.784711527750396542e-01,1.760362623054017583e-01,9.443873977158815866e-03,6.720979774876076687e-03,6.735536192613762740e-02,5.992629684636736898e-02,3.741989404225809501e-01,1.496856667100263279e-02,3.128197842919744343e-01,3.864494546259816254e-01
8.803652554556683496e-01,8.034084118332602831e-01,6.777554029987000739e-01,4.274140182978796720e-01,1.909129283902750718e-01,6.215294509963312231e-02,2.842382942328333661e-02,6.307013470985299852e-01,2.015029602485556848e-01,1.712189802344881995e-01,8.878887875950704223e-02,3.654679465486586620e-01,2.544904376140163377e-02,2.361362824854312814e-01,9.274095692350382836e-02,2.286254144337963590e-01,1.456173014342835303e-01,3.855434114746795204e-01
9.353332187687236621e-01,6.874779187492211507e-01,8.132017916114392397e-01,3.878330648414455295e-01,2.726027345054248818e-01,5.608122936594527319e-01,1.467363169173944992e-01,3.140930490649921358e-01,1.110989894225224012e-01,7.481721598257387584e-02,6.465570521704534735e-04,6.008719477475754633e-01,2.083390026596907696e-01,9.859936095267976541e-02,3.752740400097493989e-01,1.090318478464342988e-01,5.990676738324032108e-02,5.721397079990721973e-02
8.611256627052247259e-01,8.125331636508484889e-01,5.340446891628394255e-01,4.531738811012182011e-01,7.339456970116073897e-01,8.017068408279184877e-02,2.362992175138169393e-01,1.086542306488874621e-02,2.514342378068574330e-02,4.037202452146539389e-01,3.040944101422177193e-01,5.283470666581986386e-01,7.010935573118713682e-02,1.578490530295859340e-01,2.480538538676500260e-01,3.571090260400335836e-01,4.227789692599714932e-01,4.671732891408173494e-01
9.577720975215553434e-01,7.896345330062606305e-01,7.134489458191400901e-01,5.080098144856912690e-01,5.677815590640971077e-01,2.222566167720130270e-01,1.002187912999879527e-01,2.352528288373795795e-01,1.022250815870157960e-02,3.851531612752599060e-02,4.120178964807605926e-01,3.983593824988663351e-02,3.572659467803243356e-03,4.374878842334978812e-01,5.191158973351598371e-01,2.347186356118574901e-01,3.821231717532423411e-01,4.171967005477758561e-01
